enzymes	ranges	minUsage	maxUsage
usage_prot_O32583_1	0	0	0
usage_prot_P00350_1	1.98666180475058	-2.03295430475262	-0.0462925000020381
usage_prot_P00363_1	0.0228671421361087	-0.0228671421361087	0
usage_prot_P00363_2	0.0249653146734831	-0.0249653146734831	0
usage_prot_P00370_1	0.84188837199132	-0.84188837199132	0
usage_prot_P00370_2	1.02271207247377	-1.02271207247377	0
usage_prot_P00393_1	0.659456337038533	-0.659456337038533	0
usage_prot_P00393_2	0.699651999973264	-0.699651999973264	0
usage_prot_P00393_3	0.218564120938719	-0.218564120938719	0
usage_prot_P00448_1	0.753775711561631	-0.753775711561631	0
usage_prot_P00452_1	0.122884394083695	-0.122884394083695	0
usage_prot_P00452_2	0.122884394083695	-0.122884394083695	0
usage_prot_P00452_3	0.122884394083694	-0.122884394083694	0
usage_prot_P00452_4	0.122884394083906	-0.122884394083906	0
usage_prot_P00452_5	0.122884376496731	-0.122884376496731	0
usage_prot_P00452_6	0.122884376496731	-0.122884376496731	0
usage_prot_P00452_7	0.122884376496731	-0.122884376496731	0
usage_prot_P00452_8	0.0708438368752484	-0.0708438368752484	0
usage_prot_P00490_1	1.20764247246001	-1.20764247246001	0
usage_prot_P00490_2	1.20764247246002	-1.20764247246002	0
usage_prot_P00490_3	1.20764247245863	-1.20764247245863	0
usage_prot_P00490_4	1.20764247245697	-1.20764247245697	0
usage_prot_P00490_5	1.20764247204721	-1.20764247204721	0
usage_prot_P00490_6	1.20764247204721	-1.20764247204721	0
usage_prot_P00490_7	1.20764247204721	-1.20764247204721	0
usage_prot_P00490_8	0.974551044405464	-0.974551044405464	0
usage_prot_P00509_1	1.20937144499616	-1.20937144499616	0
usage_prot_P00509_2	1.20935715049413	-1.20935715049413	0
usage_prot_P00509_3	1.20924028822953	-1.20924028822953	0
usage_prot_P00509_4	1.20921901778476	-1.20921901778476	0
usage_prot_P00509_5	1.20921883360833	-1.20921883360833	0
usage_prot_P00509_6	1.20921883319665	-1.20921883319665	0
usage_prot_P00509_7	1.20861219886536	-1.20861219886536	0
usage_prot_P00509_8	1.20788672807405	-1.20788672807405	0
usage_prot_P00509_9	0	0	0
usage_prot_P00547_1	0.0723433219648306	-0.0723433219648306	0
usage_prot_P00547_2	0.0976612371007279	-0.0976612371007279	0
usage_prot_P00547_3	0.0976612371005139	-0.0976612371005139	0
usage_prot_P00547_4	0.0976612371005139	-0.0976612371005139	0
usage_prot_P00547_5	0	0	0
usage_prot_P00550_1	0	0	0
usage_prot_P00561_1	1.07945391459755	-1.07945391459755	0
usage_prot_P00561_10	1.08093552445362	-1.08093552445362	0
usage_prot_P00561_11	1.34696015174157	-1.34696015174157	0
usage_prot_P00561_12	1.67861680358361	-1.67861680358361	0
usage_prot_P00561_2	1.67861693253276	-1.67861693253276	0
usage_prot_P00561_3	1.67861693253276	-1.67861693253276	0
usage_prot_P00561_4	1.67861693253276	-1.67861693253276	0
usage_prot_P00561_5	1.67861693253276	-1.67861693253276	0
usage_prot_P00561_6	1.68367900822285	-1.68367900822285	0
usage_prot_P00561_7	1.68367900822285	-1.68367900822285	0
usage_prot_P00561_8	1.54154955154212	-1.54154955154212	0
usage_prot_P00561_9	0.67019048727891	-0.67019048727891	0
usage_prot_P00562_1	1.28009922448919	-1.28009922448919	0
usage_prot_P00562_10	1.28009904820903	-1.28009904820903	0
usage_prot_P00562_11	1.62698956916548	-1.62698956916548	0
usage_prot_P00562_12	1.62698957477273	-1.62698957477273	0
usage_prot_P00562_2	1.62698956916347	-1.62698956916347	0
usage_prot_P00562_3	1.62698941767106	-1.62698941767106	0
usage_prot_P00562_4	1.62698940290844	-1.62698940290844	0
usage_prot_P00562_5	1.62698940290834	-1.62698940290834	0
usage_prot_P00562_6	1.62698940290834	-1.62698940290834	0
usage_prot_P00562_7	1.62698940290834	-1.62698940290834	0
usage_prot_P00562_8	1.62698940290834	-1.62698940290834	0
usage_prot_P00562_9	0	0	0
usage_prot_P00634_1	0	0	0
usage_prot_P00634_10	0	0	0
usage_prot_P00634_11	0	0	0
usage_prot_P00634_12	0	0	0
usage_prot_P00634_13	0	0	0
usage_prot_P00634_14	0	0	0
usage_prot_P00634_15	0	0	0
usage_prot_P00634_16	0	0	0
usage_prot_P00634_2	0	0	0
usage_prot_P00634_3	0	0	0
usage_prot_P00634_4	0	0	0
usage_prot_P00634_5	0	0	0
usage_prot_P00634_6	0	0	0
usage_prot_P00634_7	0	0	0
usage_prot_P00634_8	0	0	0
usage_prot_P00634_9	0	0	0
usage_prot_P00722_1	0	0	0
usage_prot_P00722_2	0	0	0
usage_prot_P00722_3	0	0	0
usage_prot_P00722_4	0	0	0
usage_prot_P00805_1	0	0	0
usage_prot_P00805_2	0.161632035797549	-0.161632035797549	0
usage_prot_P00816_1	0	0	0
usage_prot_P00816_2	0	0	0
usage_prot_P00816_3	0	0	0
usage_prot_P00816_4	0	0	0
usage_prot_P00816_5	0	0	0
usage_prot_P00861_1	0.0544527746603207	-0.172354359180817	-0.117901584520496
usage_prot_P00864_1	2.0323345708044	-2.0323345708044	0
usage_prot_P00887_1	0.130921864312382	-0.130921864312382	0
usage_prot_P00888_1	0.036712838774918	-0.036712838774918	0
usage_prot_P00893_1	0.0804043324272204	-0.0804043324272204	0
usage_prot_P00893_2	0.39303805044409	-0.39303805044409	0
usage_prot_P00894_1	0.0229487850300251	-0.0229487850300251	0
usage_prot_P00894_2	0.112182062575127	-0.112182062575127	0
usage_prot_P00895_1	0.012561233393793	-0.0204998761170678	-0.00793864272327482
usage_prot_P00903_1	0.0114424885405975	-0.0115334062624748	-9.09177218773038e-05
usage_prot_P00903_2	0	0	0
usage_prot_P00904_1	0.0495178645291253	-0.0495178645291253	0
usage_prot_P00904_2	0.0588521500640663	-0.0588521500640663	0
usage_prot_P00904_3	0.0157709537167555	-0.0157709537167555	0
usage_prot_P00904_4	0.0124253106005805	-0.0202780507330014	-0.00785274013242088
usage_prot_P00909_1	0.0694949991597014	-0.113415524484708	-0.0439205253250066
usage_prot_P00909_2	0.0797670065631507	-0.130179394133569	-0.0504123875704181
usage_prot_P00926_1	0.238790894595657	-0.238790894595657	0
usage_prot_P00934_1	0.0114167859851251	-0.0114167859851251	0
usage_prot_P00934_2	0.0132894944179828	-0.0132894944179828	0
usage_prot_P00934_3	0.201192303995905	-0.201192303995905	0
usage_prot_P00934_4	0	0	0
usage_prot_P00935_1	0.0212707294897604	-0.0212707294897604	0
usage_prot_P00935_2	0.021270729489768	-0.021270729489768	0
usage_prot_P00935_3	0.0212707294897604	-0.0212707294897604	0
usage_prot_P00935_4	0.0268971771848413	-0.0268971771848413	0
usage_prot_P00935_5	0	0	0
usage_prot_P00936_1	0.174356515143258	-0.174356515143258	0
usage_prot_P00936_2	0	0	0
usage_prot_P00944_1	1.20764247204433	-1.20764247204433	0
usage_prot_P00944_2	1.20764990770356	-1.20764990770356	0
usage_prot_P00944_3	1.20764247806945	-1.20764247806945	0
usage_prot_P00944_4	0.781354355338792	-0.781354355338792	0
usage_prot_P00946_1	0.554360459006079	-0.554360459006079	0
usage_prot_P00946_2	0.65328797495592	-0.65328797495592	0
usage_prot_P00963_1	0.0570353541110179	-0.0570353541110179	0
usage_prot_P00963_2	0	0	0
usage_prot_P00968_1	0.209066208224062	-0.209066208224062	0
usage_prot_P02916_1	0	0	0
usage_prot_P02916_2	0	0	0
